timestamp,prompt,model_used,tokens,time_s,toks_per_s,peak_mem_MiB,energy_J,similarity,perplexity
2025-06-04T06:51:50.655702,What did CS210 cover on 2025-05-29 about PDEs?,DeepSeek-7B,257,34.721967935562134,7.4016542056875005,16495.861328125,1346.7956922845842,0.9097969409969031,8.840048789978027
2025-06-04T06:52:30.312015,What did CS210 cover on 2025-05-29 about PDEs?,LLaMA-3.1-8B,257,39.65087413787842,6.481572111281357,16461.29052734375,1933.4757501482964,0.9242915822608755,8.22567367553711
2025-06-04T06:54:24.578650,Summarize the key numerical methods for solving PDEs using matrix algebra from the ingested document.,LLaMA-3.1-8B,108,16.60153079032898,6.505424190335152,16465.3349609375,645.3596071778536,0.9263591971321026,7.865596294403076
